"minute_id","time_id","date_time","tweet_text","tweet_id","Bing_Net_Sentiment","Bing_Normalized_Sentiment","Afinn_Net_Sentiment","Afinn_Normalized_Sentiment","ret_1_Min","ret_2_Min","ret_5_Min","ret_10_Min","ret_20_Min","ret_30_Min","ret_60_Min","ret_120_Min","ret_240_Min","ret_360_Min"
201811120521,"201811120521","11/12/2018 12:21",".....of money spent on protecting other countries and we get nothing but trade deficits and losses. it is time that these very rich countries either pay the united states for its great military protection or protect themselves...and trade must be made free and fair!",6729,5,12,6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811120834,"201811120834","11/12/2018 15:34","the prospect of presidential harassment by the dems is causing the stock market big headaches!",6731,0,7,-1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811130450,"201811130450","11/13/2018 11:50","emmanuel macron suggests building its own army to protect europe against the u.s. china and russia. but it was germany in world wars one &amp; two - how did that work out for france? they were starting to learn german in paris before the u.s. came along. pay for nato or not!",6736,1,8,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811130607,"201811130607","11/13/2018 13:07","on trade france makes excellent wine but so does the u.s. the problem is that france makes it very hard for the u.s. to sell its wines into france and charges big tariffs whereas the u.s. makes it easy for french wines and charges very small tariffs. not fair must change!",6737,1,8,-4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811190826,"201811190826","11/19/2018 15:26","of course we should have captured osama bin laden long before we did. i pointed him out in my book just before the attack on the world trade center. president clinton famously missed his shot. we paid pakistan billions of dollars &amp; they never told us he was living there. fools!..",6785,0,7,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811210549,"201811210549","11/21/2018 12:49","oil prices getting lower. great! like a big tax cut for america and the world. enjoy! $54 was just $82. thank you to saudi arabia but let’s go lower!",6790,2,9,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811250616,"201811250616","11/25/2018 13:16","the large and violent french protests don’t take into account how badly the united states has been treated on trade by the european union or on fair and reasonable payments for our great military protection. both of these topics must be remedied soon.",6817,5,12,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811250646,"201811250646","11/25/2018 13:46","so great that oil prices are falling (thank you president t). add that which is like a big tax cut to our other good economic news. inflation down (are you listening fed)!",6819,2,9,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811251327,"201811251327","11/25/2018 20:27","europe has to pay their fair share for military protection. the european union for many years has taken advantage of us on trade and then they don’t live up to their military commitment through nato. things must change fast!",6822,2,9,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811271205,"201811271205","11/27/2018 19:05","very disappointed with general motors and their ceo mary barra for closing plants in ohio michigan and maryland. nothing being closed in mexico &amp; china. the u.s. saved general motors and this is the thanks we get! we are now looking at cutting all @gm subsidies including....",6838,2,9,5,20,-0.000227642,0.000019,0.000109106,0.0000854,0.000574388,0.000721545,-0.001347997,-0.001025836,NA,NA
201811271205,"201811271205","11/27/2018 19:05","....for electric cars. general motors made a big china bet years ago when they built plants there (and in mexico) - don’t think that bet is going to pay off. i am here to protect america’s workers!",6839,2,9,4,19,-0.0000379,-0.000265583,0.0000522,-0.000180261,0.000664537,0.00051739,-0.001627706,-0.000902287,NA,NA
201811280743,"201811280743","11/28/2018 14:43","the reason that the small truck business in the u.s. is such a go to favorite is that for many years tariffs of 25% have been put on small trucks coming into our country. it is called the “chicken tax.” if we did that with cars coming in many more cars would be built here.....",6846,1,8,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811290532,"201811290532","11/29/2018 12:32","billions of dollars are pouring into the coffers of the u.s.a. because of the tariffs being charged to china and there is a long way to go. if companies don’t want to pay tariffs build in the u.s.a. otherwise lets just make our country richer than ever before!",6853,0,7,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201811300745,"201811300745","11/30/2018 14:45","just signed one of the most important and largest trade deals in u.s. and world history. the united states mexico and canada worked so well together in crafting this great document. the terrible nafta will soon be gone. the usmca will be fantastic for all!",6871,1,8,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812022100,"201812022100","12/3/2018 4:00","china has agreed to reduce and remove tariffs on cars coming into china from the u.s. currently the tariff is 40%.",6880,NA,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812030554,"201812030554","12/3/2018 12:54","my meeting in argentina with president xi of china was an extraordinary one. relations with china have taken a big leap forward! very good things will happen. we are dealing from great strength but china likewise has much to gain if and when a deal is completed. level the field!",6881,-6,1,-1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812030601,"201812030601","12/3/2018 13:01","farmers will be a a very big and fast beneficiary of our deal with china. they intend to start purchasing agricultural product immediately. we make the finest and cleanest product in the world and that is what china wants. farmers i love you!",6882,2,9,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812030618,"201812030618","12/3/2018 13:18","president xi and i have a very strong and personal relationship. he and i are the only two people that can bring about massive and very positive change on trade and far beyond between our two great nations. a solution for north korea is a great thing for china and all!",6883,1,8,-10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812040730,"201812040730","12/4/2018 14:30","the negotiations with china have already started. unless extended they will end 90 days from the date of our wonderful and very warm dinner with president xi in argentina. bob lighthizer will be working closely with steve mnuchin larry kudlow wilbur ross and peter navarro.....",6894,0,7,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812040755,"201812040755","12/4/2018 14:55","......on seeing whether or not a real deal with china is actually possible. if it is we will get it done. china is supposed to start buying agricultural product and more immediately. president xi and i want this deal to happen and it probably will. but if not remember......",6895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812040803,"201812040803","12/4/2018 15:03","....i am a tariff man. when people or countries come in to raid the great wealth of our nation i want them to pay for the privilege of doing so. it will always be the best way to max out our economic power. we are right now taking in $billions in tariffs. make america rich again",6896,0,7,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812040810,"201812040810","12/4/2018 15:10",".....but if a fair deal is able to be made with china one that does all of the many things we know must be finally done i will happily sign. let the negotiations begin. make america great again!",6897,2,9,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812041720,"201812041720","12/5/2018 0:20","we are either going to have a real deal with china or no deal at all - at which point we will be charging major tariffs against chinese product being shipped into the united states. ultimately i believe we will be making a deal - either now or into the future....",6901,NA,NA,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812041721,"201812041721","12/5/2018 0:21",".....china does not want tariffs!",6902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812050546,"201812050546","12/5/2018 12:46","“china officially echoed president donald trump’s optimism over bilateral trade talks. chinese officials have begun preparing to restart imports of u.s. soybeans &amp; liquified natural gas the first sign confirming the claims of president donald trump and the white house that......",6903,1,8,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812050549,"201812050549","12/5/2018 12:49",".....china had agreed to start “immediately” buying u.s. products.” @business",6904,NA,NA,-2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812050619,"201812050619","12/5/2018 13:19","very strong signals being sent by china once they returned home from their long trip including stops from argentina. not to sound naive or anything but i believe president xi meant every word of what he said at our long and hopefully historic meeting. all subjects discussed!",6905,0,7,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812050644,"201812050644","12/5/2018 13:44","one of the very exciting things to come out of my meeting with president xi of china is his promise to me to criminalize the sale of deadly fentanyl coming into the united states. it will now be considered a “controlled substance.” this could be a game changer on what is.......",6906,0,7,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812050651,"201812050651","12/5/2018 13:51",".....considered to be the worst and most dangerous addictive and deadly substance of them all. last year over 77000 people died from fentanyl. if china cracks down on this “horror drug” using the death penalty for distributors and pushers the results will be incredible!",6907,1,8,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812061756,"201812061756","12/7/2018 0:56","statement from china: “the teams of both sides are now having smooth communications and good cooperation with each other. we are full of confidence that an agreement can be reached within the next 90 days.” i agree!",6915,3,10,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812070613,"201812070613","12/7/2018 13:13","china talks are going very well!",6925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812110619,"201812110619","12/11/2018 13:19","very productive conversations going on with china! watch for some important announcements!",6962,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812140925,"201812140925","12/14/2018 16:25","china just announce the there economy is growing much slower than anticipated because of our trade war with them. they have just suspended u.s. tariff hikes. u.s. is doing very well. china wants to make a big and very comprehensive deal. it could happen and rather soon!",6983,0,7,-2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812140935,"201812140935","12/14/2018 16:35","china just announced that their economy is growing much slower than anticipated because of our trade war with them. they have just suspended u.s. tariff hikes. u.s. is doing very well. china wants to make a big and very comprehensive deal. it could happen and rather soon!",6984,1,8,2,17,-0.0000996,-0.000137565,0.0000522,-0.000374662,0.000284683,0.000313151,-0.001575251,-0.000869016,-0.000694061,0.001389431
201812170627,"201812170627","12/17/2018 13:27","it is incredible that with a very strong dollar and virtually no inflation the outside world blowing up around us paris is burning and china way down the fed is even considering yet another interest rate hike. take the victory!",7011,-1,6,-4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812171414,"201812171414","12/17/2018 21:14","today i am making good on my promise to defend our farmers &amp; ranchers from unjustified trade retaliation by foreign nations. i have authorized secretary perdue to implement the 2nd round of market facilitation payments. our economy is stronger than ever–we stand with our farmers!",7013,-2,5,-4,11,0.000227726,0.000128083,0.0000474,0.000113847,0.000260962,-0.0000902,-0.001579944,NA,NA,NA
201812210741,"201812210741","12/21/2018 14:41","there has never been a president who has been tougher (but fair) on china or russia - never just look at the facts. the fake news tries so hard to paint the opposite picture.",7063,3,10,6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812230959,"201812230959","12/23/2018 16:59","i just had a long and productive call with president @rt_erdogan of turkey. we discussed isis our mutual involvement in syria &amp; the slow &amp; highly coordinated pullout of u.s. troops from the area. after many years they are coming home. we also discussed heavily expanded trade.",7088,-2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812240741,"201812240741","12/24/2018 14:41","to those few senators who think i don’t like or appreciate being allied with other countries they are wrong i do. what i don’t like however is when many of these same countries take advantage of their friendship with the united states both in military protection and trade...",7097,-1,6,-7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812240759,"201812240759","12/24/2018 14:59","....we are substantially subsidizing the militaries of many very rich countries all over the world while at the same time these countries take total advantage of the u.s. and our taxpayers on trade. general mattis did not see this as a problem. i do and it is being fixed!",7098,-1,6,-3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812240855,"201812240855","12/24/2018 15:55","the only problem our economy has is the fed. they don’t have a feel for the market they don’t understand necessary trade wars or strong dollars or even democrat shutdowns over borders. the fed is like a powerful golfer who can’t score because he has no touch - he can’t putt!",7101,-1,6,-3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812251618,"201812251618","12/25/2018 23:18","i hope everyone even the fake news media is having a great christmas! our country is doing very well. we are securing our borders making great new trade deals and bringing our troops back home. we are finally putting america first. merry christmas!  #maga",7109,-1,6,-2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812280542,"201812280542","12/28/2018 12:42","....the united states looses soooo much money on trade with mexico under nafta over 75 billion dollars a year (not including drug money which would be many times that amount) that i would consider closing the southern border a “profit making operation.” we build a wall or.....",7124,NA,NA,-3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201812290903,"201812290903","12/29/2018 16:03","just had a long and very good call with president xi of china. deal is moving along very well. if made it will be very comprehensive covering all subjects areas and points of dispute. big progress being made!",7130,-1,6,-1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
